timestamp,location_id,traffic_volume,avg_vehicle_speed,vehicle_count_cars,vehicle_count_trucks,vehicle_count_bikes,weather_condition,temperature,humidity,accident_reported,signal_status,hour,day_of_week,month,is_weekend,is_peak_hour,time_of_day,location_name,road_type,zone,road_capacity,free_flow_speed,total_vehicle_count,volume_capacity_ratio,speed_ratio,volume_score,speed_score,accident_score,weather_score,peak_hour_score,signal_score,congestion_score
2024-01-01 19:56:00,2,314,50.73802081322484,334,77,41,Sunny,25.524127406929807,64.90713157167153,0,Yellow,19,0,1,0,1,evening,AIIMS Raipur,Arterial,Hospital,1000,50,452,0.314,1.0147604162644968,10,0,0,0,5,2,17
2024-01-01 19:57:00,5,369,66.41432610384322,807,23,40,Rainy,30.487018042515547,35.972882310532924,0,Yellow,19,0,1,0,1,evening,Jaistambh Chowk,CBD,Business District,700,35,870,0.5271428571428571,1.8975521743955206,20,0,0,4,5,2,31
2024-01-01 19:58:00,4,722,22.642422763307863,348,66,6,Foggy,29.034716627623684,48.38470004123679,0,Green,19,0,1,0,1,evening,Magneto Mall,Urban,Commercial,900,40,420,0.8022222222222222,0.5660605690826965,30,26,0,5,5,0,66
2024-01-01 19:59:00,2,425,61.6001092240824,36,62,14,Foggy,34.699383024434255,60.051896499653296,0,Red,19,0,1,0,1,evening,AIIMS Raipur,Arterial,Hospital,1000,50,112,0.425,1.232002184481648,10,0,0,5,5,5,25
2024-01-01 20:00:00,2,869,58.89415384292582,302,93,39,Sunny,10.202116913250272,43.9020394905515,0,Green,20,0,1,0,1,evening,AIIMS Raipur,Arterial,Hospital,1000,50,434,0.869,1.1778830768585165,30,0,0,0,5,0,35
2024-01-01 20:01:00,4,138,33.8888057547793,277,98,18,Windy,20.937236021578325,62.51219658318913,0,Green,20,0,1,0,1,evening,Magneto Mall,Urban,Commercial,900,40,393,0.15333333333333332,0.8472201438694824,5,8,0,2,5,0,20
2024-01-01 20:02:00,3,703,60.881180794480926,594,47,42,Cloudy,16.401112159403198,43.185558843762976,1,Yellow,20,0,1,0,1,evening,Swami Vivekananda Airport,Highway,Airport,1800,70,683,0.39055555555555554,0.8697311542068704,10,8,10,1,5,2,36
2024-01-01 20:03:00,1,252,76.41099147512496,593,62,36,Cloudy,12.997334678621836,69.00603315903324,0,Green,20,0,1,0,1,evening,Raipur Railway Station,Commercial,Transit,1200,45,691,0.21,1.6980220327805546,5,0,0,1,5,0,11
2024-01-01 20:04:00,3,870,22.80715069830611,631,77,1,Foggy,32.787883204179614,84.26126041501885,0,Green,20,0,1,0,1,evening,Swami Vivekananda Airport,Highway,Airport,1800,70,709,0.48333333333333334,0.32581643854723014,10,35,0,5,5,0,55
2024-01-01 20:05:00,5,788,39.17912331752376,38,11,41,Rainy,34.94905165239216,35.12931824109428,0,Green,20,0,1,0,1,evening,Jaistambh Chowk,CBD,Business District,700,35,90,1.1257142857142857,1.1194035233578217,40,0,0,4,5,0,49
2024-01-01 20:06:00,4,383,46.29060299998132,548,27,47,Rainy,14.514905197618091,42.99696214656518,0,Red,20,0,1,0,1,evening,Magneto Mall,Urban,Commercial,900,40,622,0.4255555555555556,1.157265074999533,10,0,0,4,5,5,24
2024-01-01 20:07:00,3,271,73.95562153548138,856,43,12,Windy,10.96083482003409,80.6653816356198,0,Red,20,0,1,0,1,evening,Swami Vivekananda Airport,Highway,Airport,1800,70,911,0.15055555555555555,1.0565088790783055,5,0,0,2,5,5,17
2024-01-01 20:08:00,2,90,77.7356867965494,442,92,39,Rainy,16.87636119201251,67.89320912651746,0,Yellow,20,0,1,0,1,evening,AIIMS Raipur,Arterial,Hospital,1000,50,573,0.09,1.554713735930988,5,0,0,4,5,2,16
2024-01-01 20:09:00,5,757,46.646914789779935,485,42,40,Cloudy,30.87154795165989,34.722535028553914,0,Yellow,20,0,1,0,1,evening,Jaistambh Chowk,CBD,Business District,700,35,567,1.0814285714285714,1.3327689939937124,40,0,0,1,5,2,48
2024-01-01 20:10:00,5,117,65.00170472853148,392,16,42,Rainy,17.34725207998292,59.18100690656972,0,Red,20,0,1,0,1,evening,Jaistambh Chowk,CBD,Business District,700,35,450,0.16714285714285715,1.857191563672328,5,0,0,4,5,5,19
2024-01-01 20:11:00,3,825,51.89966142586898,777,39,42,Windy,11.42253701244054,42.585510900680106,0,Green,20,0,1,0,1,evening,Swami Vivekananda Airport,Highway,Airport,1800,70,858,0.4583333333333333,0.7414237346552711,10,16,0,2,5,0,33
2024-01-01 20:12:00,3,563,52.26697608448259,782,48,30,Cloudy,11.312304598825747,41.94578364420418,0,Yellow,20,0,1,0,1,evening,Swami Vivekananda Airport,Highway,Airport,1800,70,860,0.31277777777777777,0.7466710869211799,10,16,0,1,5,2,34
2024-01-01 20:13:00,4,922,36.685970903981385,100,84,15,Rainy,20.68557005923591,86.43872060163142,0,Yellow,20,0,1,0,1,evening,Magneto Mall,Urban,Commercial,900,40,199,1.0244444444444445,0.9171492725995346,40,0,0,4,5,2,51
2024-01-01 20:14:00,1,686,33.01737475183277,570,56,41,Cloudy,33.29564307654049,75.69249288456655,0,Green,20,0,1,0,1,evening,Raipur Railway Station,Commercial,Transit,1200,45,667,0.5716666666666667,0.7337194389296171,20,16,0,1,5,0,42
2024-01-01 20:15:00,3,671,37.28032075544247,567,86,43,Foggy,17.1480110409908,71.77383561144862,0,Green,20,0,1,0,1,evening,Swami Vivekananda Airport,Highway,Airport,1800,70,696,0.37277777777777776,0.5325760107920352,10,26,0,5,5,0,46
2024-01-01 20:16:00,3,647,53.37968043542476,443,83,5,Foggy,20.678942017526094,44.33572902467152,0,Green,20,0,1,0,1,evening,Swami Vivekananda Airport,Highway,Airport,1800,70,531,0.35944444444444446,0.7625668633632109,10,8,0,5,5,0,28
2024-01-01 20:17:00,2,986,21.74931116132534,448,63,27,Foggy,12.548345134565212,37.11440598245703,0,Green,20,0,1,0,1,evening,AIIMS Raipur,Arterial,Hospital,1000,50,538,0.986,0.4349862232265068,40,35,0,5,5,0,85
2024-01-01 20:18:00,5,681,74.43493666138434,407,74,31,Rainy,22.339319831724527,82.24995727712101,1,Green,20,0,1,0,1,evening,Jaistambh Chowk,CBD,Business District,700,35,512,0.9728571428571429,2.1267124760395526,40,0,10,4,5,0,59
2024-01-01 20:19:00,1,176,29.37702257298657,728,56,43,Windy,27.4136766071426,30.352774160547057,0,Red,20,0,1,0,1,evening,Raipur Railway Station,Commercial,Transit,1200,45,827,0.14666666666666667,0.652822723844146,5,16,0,2,5,5,33
2024-01-01 20:20:00,2,304,33.205320612283195,689,97,9,Cloudy,16.77875902943049,53.28578542206117,1,Green,20,0,1,0,1,evening,AIIMS Raipur,Arterial,Hospital,1000,50,795,0.304,0.6641064122456639,10,16,10,1,5,0,42
2024-01-01 20:21:00,4,744,51.09657058685878,223,73,49,Sunny,17.417782713217118,46.65675017768001,0,Yellow,20,0,1,0,1,evening,Magneto Mall,Urban,Commercial,900,40,345,0.8266666666666667,1.2774142646714695,30,0,0,0,5,2,37
2024-01-01 20:22:00,4,65,62.60688598023676,215,73,17,Foggy,31.049375635156785,64.22257202092942,0,Red,20,0,1,0,1,evening,Magneto Mall,Urban,Commercial,900,40,305,0.07222222222222222,1.565172149505919,5,0,0,5,5,5,20
2024-01-01 20:23:00,3,526,25.74374328466384,747,69,3,Foggy,10.259093058679428,45.030506153150085,0,Yellow,20,0,1,0,1,evening,Swami Vivekananda Airport,Highway,Airport,1800,70,819,0.2922222222222222,0.3677677612094834,5,35,0,5,5,2,52
2024-01-01 20:24:00,3,111,39.06168185282973,304,99,8,Sunny,25.911767713752425,48.67232155969848,0,Green,20,0,1,0,1,evening,Swami Vivekananda Airport,Highway,Airport,1800,70,411,0.06166666666666667,0.5580240264689961,5,26,0,0,5,0,36
2024-01-01 20:25:00,4,930,78.12047633446143,215,87,6,Sunny,19.847115873540425,81.00239129959161,0,Yellow,20,0,1,0,1,evening,Magneto Mall,Urban,Commercial,900,40,308,1.0333333333333334,1.9530119083615358,40,0,0,0,5,2,47
2024-01-01 20:26:00,3,481,35.740578006856744,326,75,49,Rainy,17.459512839036726,66.19132940427113,0,Green,20,0,1,0,1,evening,Swami Vivekananda Airport,Highway,Airport,1800,70,450,0.26722222222222225,0.5105796858122392,5,26,0,4,5,0,40
2024-01-01 20:27:00,1,719,38.78300870378881,683,42,7,Cloudy,26.43984580609693,38.7409516397621,0,Yellow,20,0,1,0,1,evening,Raipur Railway Station,Commercial,Transit,1200,45,732,0.5991666666666666,0.8618446378619735,20,8,0,1,5,2,36
2024-01-01 20:28:00,3,317,70.18990943708201,33,22,42,Foggy,30.866713044742628,73.58829260974989,0,Yellow,20,0,1,0,1,evening,Swami Vivekananda Airport,Highway,Airport,1800,70,97,0.1761111111111111,1.0027129919583144,5,0,0,5,5,2,17
2024-01-01 20:29:00,5,84,23.012865901427315,856,26,6,Windy,23.959802908216844,42.44755208879271,1,Green,20,0,1,0,1,evening,Jaistambh Chowk,CBD,Business District,700,35,888,0.12,0.6575104543264947,5,16,10,2,5,0,38
2024-01-01 20:30:00,3,828,47.87679012853825,165,57,40,Rainy,10.7773655485764,55.980295806748806,1,Yellow,20,0,1,0,1,evening,Swami Vivekananda Airport,Highway,Airport,1800,70,262,0.46,0.6839541446934035,10,16,10,4,5,2,47
2024-01-01 20:31:00,2,625,42.777005867100215,76,36,39,Rainy,21.5350297706394,68.7964342103576,1,Red,20,0,1,0,1,evening,AIIMS Raipur,Arterial,Hospital,1000,50,151,0.625,0.8555401173420043,20,8,10,4,5,5,52
2024-01-01 20:32:00,1,543,38.99520559451907,742,5,2,Windy,21.568998522349325,46.31577224744923,1,Yellow,20,0,1,0,1,evening,Raipur Railway Station,Commercial,Transit,1200,45,749,0.4525,0.8665601243226461,10,8,10,2,5,2,37
2024-01-01 20:33:00,2,611,37.14197564268587,799,64,16,Windy,23.5949623701152,53.04640888054753,0,Red,20,0,1,0,1,evening,AIIMS Raipur,Arterial,Hospital,1000,50,879,0.611,0.7428395128537174,20,16,0,2,5,5,48
2024-01-01 20:34:00,2,518,25.48244629162455,229,5,1,Windy,26.773972526088805,74.04897583824905,1,Red,20,0,1,0,1,evening,AIIMS Raipur,Arterial,Hospital,1000,50,235,0.518,0.509648925832491,20,26,10,2,5,5,68
2024-01-01 20:35:00,5,816,38.88954976109893,548,49,14,Sunny,10.482960088358512,86.27465720546061,0,Yellow,20,0,1,0,1,evening,Jaistambh Chowk,CBD,Business District,700,35,611,1.1657142857142857,1.111129993174255,40,0,0,0,5,2,47
2024-01-01 20:36:00,1,710,22.58314416294012,817,21,45,Foggy,22.55031560999376,61.75470341756838,0,Red,20,0,1,0,1,evening,Raipur Railway Station,Commercial,Transit,1200,45,883,0.5916666666666667,0.501847648065336,20,26,0,5,5,5,61
2024-01-01 20:37:00,1,374,66.85783181866611,363,87,28,Sunny,24.70769423451477,30.598258293397365,0,Red,20,0,1,0,1,evening,Raipur Railway Station,Commercial,Transit,1200,45,478,0.31166666666666665,1.485729595970358,10,0,0,0,5,5,20
2024-01-01 20:38:00,1,353,43.8936676374807,734,24,49,Foggy,18.5838346604013,50.30782507450983,0,Yellow,20,0,1,0,1,evening,Raipur Railway Station,Commercial,Transit,1200,45,807,0.2941666666666667,0.97541483638846,5,0,0,5,5,2,17
2024-01-01 20:39:00,1,325,46.6342299391947,630,78,47,Sunny,26.709130664760828,53.91806009073207,0,Green,20,0,1,0,1,evening,Raipur Railway Station,Commercial,Transit,1200,45,755,0.2708333333333333,1.0363162208709933,5,0,0,0,5,0,10
2024-01-01 20:40:00,1,918,73.6156751870079,298,89,21,Cloudy,15.704442928229277,50.35041720013464,0,Green,20,0,1,0,1,evening,Raipur Railway Station,Commercial,Transit,1200,45,408,0.765,1.63590389304462,30,0,0,1,5,0,36
2024-01-01 20:41:00,5,733,59.48329903167325,228,71,3,Foggy,17.934308326686292,56.17613166693376,0,Red,20,0,1,0,1,evening,Jaistambh Chowk,CBD,Business District,700,35,302,1.0471428571428572,1.6995228294763784,40,0,0,5,5,5,55
2024-01-01 20:42:00,3,978,20.483546200527183,660,50,5,Rainy,34.06888368560815,67.95997522910397,0,Red,20,0,1,0,1,evening,Swami Vivekananda Airport,Highway,Airport,1800,70,715,0.5433333333333333,0.29262208857895977,20,35,0,4,5,5,69
2024-01-01 20:43:00,2,250,76.5904893776771,354,87,37,Foggy,18.701759271528505,37.26768161986519,1,Green,20,0,1,0,1,evening,AIIMS Raipur,Arterial,Hospital,1000,50,478,0.25,1.5318097875535421,5,0,10,5,5,0,25
2024-01-01 20:44:00,1,494,34.22866795866267,307,47,25,Foggy,18.662522184143626,46.35783053205033,0,Red,20,0,1,0,1,evening,Raipur Railway Station,Commercial,Transit,1200,45,379,0.4116666666666667,0.7606370657480593,10,8,0,5,5,5,33
2024-01-01 20:45:00,3,954,26.45685108559153,271,69,10,Foggy,24.89201589557788,60.458885161057474,0,Green,20,0,1,0,1,evening,Swami Vivekananda Airport,Highway,Airport,1800,70,350,0.53,0.37795501550845045,20,35,0,5,5,0,65
2024-01-01 20:46:00,3,373,66.08769070285294,284,98,25,Cloudy,34.2743832465015,48.9343984907985,0,Yellow,20,0,1,0,1,evening,Swami Vivekananda Airport,Highway,Airport,1800,70,407,0.20722222222222222,0.9441098671836134,5,0,0,1,5,2,13
2024-01-01 20:47:00,2,84,50.02863895200309,290,64,16,Sunny,34.57701114882501,89.46512028812157,0,Red,20,0,1,0,1,evening,AIIMS Raipur,Arterial,Hospital,1000,50,370,0.084,1.0005727790400618,5,0,0,0,5,5,15
2024-01-01 20:48:00,5,531,46.026233961081054,719,59,23,Rainy,24.491449091907903,55.88588802224929,0,Yellow,20,0,1,0,1,evening,Jaistambh Chowk,CBD,Business District,700,35,801,0.7585714285714286,1.3150352560308873,30,0,0,4,5,2,41
2024-01-01 20:49:00,4,777,34.9701847809645,438,45,27,Sunny,10.027175495123313,82.18794921553297,0,Green,20,0,1,0,1,evening,Magneto Mall,Urban,Commercial,900,40,510,0.8633333333333333,0.8742546195241125,30,8,0,0,5,0,43
2024-01-01 20:50:00,4,529,52.84828939173912,745,35,34,Sunny,32.51641376920999,83.79059013683187,1,Green,20,0,1,0,1,evening,Magneto Mall,Urban,Commercial,900,40,814,0.5877777777777777,1.321207234793478,20,0,10,0,5,0,35
2024-01-01 20:51:00,3,114,36.46307631215525,814,57,30,Windy,24.2559491144262,80.160419983341,0,Yellow,20,0,1,0,1,evening,Swami Vivekananda Airport,Highway,Airport,1800,70,901,0.06333333333333334,0.5209010901736465,5,26,0,2,5,2,40
2024-01-01 20:52:00,2,57,74.09498031722406,230,75,12,Cloudy,19.1499102072484,32.81389445671007,0,Red,20,0,1,0,1,evening,AIIMS Raipur,Arterial,Hospital,1000,50,317,0.057,1.4818996063444811,5,0,0,1,5,5,16
2024-01-01 20:53:00,4,350,32.912268783991564,384,37,34,Windy,30.72987852539846,86.86480389680108,0,Yellow,20,0,1,0,1,evening,Magneto Mall,Urban,Commercial,900,40,455,0.3888888888888889,0.8228067195997891,10,8,0,2,5,2,27
2024-01-01 20:54:00,3,392,73.0613090273452,95,10,15,Cloudy,19.995811483755126,37.72455372799062,0,Yellow,20,0,1,0,1,evening,Swami Vivekananda Airport,Highway,Airport,1800,70,120,0.21777777777777776,1.0437329861049314,5,0,0,1,5,2,13
2024-01-01 20:55:00,5,480,53.56432554364142,679,11,14,Sunny,10.851112655006617,32.06421766285767,0,Red,20,0,1,0,1,evening,Jaistambh Chowk,CBD,Business District,700,35,704,0.6857142857142857,1.5304093012468976,20,0,0,0,5,5,30
2024-01-01 20:56:00,4,473,69.70928803371446,340,41,42,Sunny,30.52680557642547,54.86217647439345,0,Green,20,0,1,0,1,evening,Magneto Mall,Urban,Commercial,900,40,423,0.5255555555555556,1.7427322008428614,20,0,0,0,5,0,25
2024-01-01 20:57:00,3,381,62.7707597516573,744,38,17,Cloudy,23.64648502549406,41.678041965471365,0,Yellow,20,0,1,0,1,evening,Swami Vivekananda Airport,Highway,Airport,1800,70,799,0.21166666666666667,0.89672513930939,5,8,0,1,5,2,21
2024-01-01 20:58:00,3,487,61.80170668620492,452,70,46,Sunny,18.453588455604905,41.05179177979417,0,Yellow,20,0,1,0,1,evening,Swami Vivekananda Airport,Highway,Airport,1800,70,568,0.27055555555555555,0.8828815240886417,5,8,0,0,5,2,20
2024-01-01 20:59:00,1,637,39.46074846170335,128,10,36,Sunny,16.27230940884628,47.26917680256904,0,Green,20,0,1,0,1,evening,Raipur Railway Station,Commercial,Transit,1200,45,174,0.5308333333333334,0.8769055213711856,20,8,0,0,5,0,33
2024-01-01 21:00:00,5,223,34.03381588833221,660,35,47,Rainy,24.84493648538564,44.90433631481129,0,Yellow,21,0,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,742,0.31857142857142856,0.9723947396666345,10,0,0,4,0,2,16
2024-01-01 21:01:00,1,608,32.65317366084729,541,51,47,Windy,15.201238705627503,71.08772412900919,0,Green,21,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,639,0.5066666666666667,0.7256260813521619,20,16,0,2,0,0,38
2024-01-01 21:02:00,2,576,71.43149942357532,66,30,48,Windy,18.09627216392508,41.2066383981642,0,Red,21,0,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,144,0.576,1.4286299884715064,20,0,0,2,0,5,27
2024-01-01 21:03:00,1,922,69.2256092155412,398,32,40,Windy,25.91325773534959,62.58709831183551,0,Green,21,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,470,0.7683333333333333,1.538346871456471,30,0,0,2,0,0,32
2024-01-01 21:04:00,1,708,46.43441168073844,846,12,26,Foggy,32.0386112601483,89.18559276861178,0,Green,21,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,884,0.59,1.031875815127521,20,0,0,5,0,0,25
2024-01-01 21:05:00,4,75,27.94427680978728,115,17,34,Rainy,23.32225820978997,55.94294525737733,0,Yellow,21,0,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,166,0.08333333333333333,0.698606920244682,5,16,0,4,0,2,27
2024-01-01 21:06:00,3,869,42.9351351186475,122,40,44,Windy,28.977659957477314,68.51238652772619,0,Green,21,0,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,206,0.48277777777777775,0.6133590731235358,10,16,0,2,0,0,28
2024-01-01 21:07:00,5,654,57.16060724821468,873,57,34,Windy,29.076515094076047,88.16230066379242,1,Green,21,0,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,964,0.9342857142857143,1.633160207091848,40,0,10,2,0,0,52
2024-01-01 21:08:00,1,455,47.26418926879717,165,55,27,Rainy,26.60884881648467,38.258339882481856,0,Yellow,21,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,247,0.37916666666666665,1.0503153170843815,10,0,0,4,0,2,16
2024-01-01 21:09:00,5,281,66.8113561089797,899,23,38,Sunny,16.14595844201294,55.11642055758296,0,Green,21,0,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,960,0.4014285714285714,1.9088958888279912,10,0,0,0,0,0,10
2024-01-01 21:10:00,1,582,79.85736933508312,46,72,37,Windy,31.66971495375605,81.01154401171524,0,Yellow,21,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,155,0.485,1.7746082074462917,10,0,0,2,0,2,14
2024-01-01 21:11:00,2,868,31.46792530693381,751,30,8,Sunny,20.906891390989163,85.93834096469278,0,Red,21,0,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,789,0.868,0.6293585061386762,30,16,0,0,0,5,51
2024-01-01 21:12:00,1,599,47.57904917957435,549,54,11,Windy,11.105268598392517,66.07416347753431,0,Green,21,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,614,0.49916666666666665,1.0573122039905412,10,0,0,2,0,0,12
2024-01-01 21:13:00,4,837,45.85903411524932,698,9,14,Cloudy,16.115316751738128,38.60523615241341,0,Red,21,0,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,721,0.93,1.146475852881233,40,0,0,1,0,5,46
2024-01-01 21:14:00,3,554,38.26955196493705,101,59,20,Foggy,29.138708852482893,84.08829503685931,0,Green,21,0,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,180,0.30777777777777776,0.5467078852133864,10,26,0,5,0,0,41
2024-01-01 21:15:00,2,718,31.885731003217373,447,1,34,Windy,11.728333395437234,40.46679397145655,0,Green,21,0,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,482,0.718,0.6377146200643474,30,16,0,2,0,0,48
2024-01-01 21:16:00,1,228,23.941526989379557,603,14,41,Cloudy,13.68411005387278,51.17267089992711,0,Red,21,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,658,0.19,0.5320339330973235,5,26,0,1,0,5,37
2024-01-01 21:17:00,5,181,73.22715903342191,841,2,32,Rainy,27.35567040104261,52.5304786657357,0,Red,21,0,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,875,0.25857142857142856,2.0922045438120547,5,0,0,4,0,5,14
2024-01-01 21:18:00,2,872,45.190921861179056,498,42,18,Cloudy,32.315019743188515,56.83749239235768,0,Yellow,21,0,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,558,0.872,0.9038184372235811,30,0,0,1,0,2,33
2024-01-01 21:19:00,2,504,49.81373111000293,785,30,22,Rainy,25.843300126440923,77.40994895585698,0,Yellow,21,0,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,837,0.504,0.9962746222000586,20,0,0,4,0,2,26
2024-01-01 21:20:00,1,397,75.01652289205495,181,69,12,Windy,15.557276345738863,78.12866268614908,0,Red,21,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,262,0.3308333333333333,1.6670338420456656,10,0,0,2,0,5,17
2024-01-01 21:21:00,2,589,66.57742865095688,858,66,43,Rainy,11.335344081238716,73.17930439668686,0,Green,21,0,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,967,0.589,1.3315485730191374,20,0,0,4,0,0,24
2024-01-01 21:22:00,5,821,27.83007584703105,421,55,0,Cloudy,25.378164563757792,31.32772046529489,0,Yellow,21,0,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,476,1.1728571428571428,0.7951450242008872,40,8,0,1,0,2,51
2024-01-01 21:23:00,2,455,53.92519805646455,527,62,28,Foggy,11.1849644482791,63.89070613302909,0,Green,21,0,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,617,0.455,1.078503961129291,10,0,0,5,0,0,15
2024-01-01 21:24:00,5,125,46.53513659117355,57,74,23,Sunny,25.318051298543924,74.849577352884,1,Yellow,21,0,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,154,0.17857142857142858,1.3295753311763872,5,0,10,0,0,2,17
2024-01-01 21:25:00,1,990,67.83266435472576,530,14,15,Sunny,15.639498604027375,56.67751440369257,0,Yellow,21,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,559,0.825,1.5073925412161282,30,0,0,0,0,2,32
2024-01-01 21:26:00,3,628,63.45395285671695,412,91,24,Foggy,32.61640156022074,86.69616272192378,0,Yellow,21,0,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,527,0.3488888888888889,0.9064850408102422,10,0,0,5,0,2,17
2024-01-01 21:27:00,2,903,61.42434331466432,732,9,22,Sunny,21.877316712184047,79.42863131282107,0,Red,21,0,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,763,0.903,1.2284868662932864,40,0,0,0,0,5,45
2024-01-01 21:28:00,3,541,40.43269012879381,513,37,27,Windy,15.598460832742392,68.28930392920984,0,Green,21,0,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,577,0.3005555555555556,0.5776098589827687,10,26,0,2,0,0,38
2024-01-01 21:29:00,5,243,68.29782382395527,219,46,46,Windy,31.32863291396479,33.7455110209508,0,Red,21,0,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,311,0.34714285714285714,1.9513663949701505,10,0,0,2,0,5,17
2024-01-01 21:30:00,2,211,23.143477735691672,274,56,15,Cloudy,16.35088496118771,69.1407748549883,0,Yellow,21,0,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,345,0.211,0.46286955471383345,5,26,0,1,0,2,34
2024-01-01 21:31:00,4,396,29.577494085930034,198,49,42,Cloudy,17.664976913121887,84.69477607513313,0,Red,21,0,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,289,0.44,0.7394373521482509,10,16,0,1,0,5,32
